date,sku,price,units,cost,promo_flag
2025-10-17,SKU-012,106.7,46,50.6,0
2025-10-18,SKU-012,116.4,46,50.6,0
2025-10-19,SKU-012,114.42,48,50.6,0
2025-10-20,SKU-012,114.91,46,50.6,0
2025-10-21,SKU-012,112.73,34,50.6,0
2025-10-22,SKU-012,117.35,42,50.6,0
2025-10-23,SKU-012,112.5,48,50.6,0
2025-10-24,SKU-012,109.8,46,50.6,0
2025-10-25,SKU-012,109.73,57,50.6,0
2025-10-26,SKU-012,92.64,101,50.6,1
2025-10-27,SKU-012,94.46,86,50.6,1
2025-10-28,SKU-012,115.24,43,50.6,0
2025-10-29,SKU-012,116.08,51,50.6,0
2025-10-30,SKU-012,111.24,45,50.6,0
2025-10-31,SKU-012,108.76,40,50.6,0
2025-11-01,SKU-012,109.93,56,50.6,0
2025-11-02,SKU-012,114.88,38,50.6,0
2025-11-03,SKU-012,111.0,49,50.6,0
2025-11-04,SKU-012,96.55,91,50.6,1
2025-11-05,SKU-012,112.92,44,50.6,0
2025-11-06,SKU-012,106.86,52,50.6,0
2025-11-07,SKU-012,108.84,41,50.6,0
2025-11-08,SKU-012,108.05,67,50.6,0
2025-11-09,SKU-012,108.1,64,50.6,0
2025-11-10,SKU-012,109.67,46,50.6,0
2025-11-11,SKU-012,108.99,41,50.6,0
2025-11-12,SKU-012,108.29,41,50.6,0
2025-11-13,SKU-012,114.07,36,50.6,0
2025-11-14,SKU-012,111.46,29,50.6,0
2025-11-15,SKU-012,116.51,42,50.6,0
2025-11-16,SKU-012,111.01,49,50.6,0
2025-11-17,SKU-012,112.04,38,50.6,0
2025-11-18,SKU-012,95.61,81,50.6,1
2025-11-19,SKU-012,86.72,139,50.6,1
2025-11-20,SKU-012,93.56,64,50.6,1
2025-11-21,SKU-012,112.67,33,50.6,0
2025-11-22,SKU-012,112.31,49,50.6,0
2025-11-23,SKU-012,112.58,47,50.6,0
2025-11-24,SKU-012,116.63,37,50.6,0
2025-11-25,SKU-012,86.59,112,50.6,1
2025-11-26,SKU-012,92.32,82,50.6,1
2025-11-27,SKU-012,110.39,62,50.6,0
2025-11-28,SKU-012,103.86,45,50.6,0
2025-11-29,SKU-012,110.78,61,50.6,0
2025-11-30,SKU-012,111.15,51,50.6,0
2025-12-01,SKU-012,110.79,43,50.6,0
2025-12-02,SKU-012,111.77,35,50.6,0
2025-12-03,SKU-012,100.41,76,50.6,1
2025-12-04,SKU-012,104.58,44,50.6,0
2025-12-05,SKU-012,95.65,101,50.6,1
2025-12-06,SKU-012,118.23,43,50.6,0
2025-12-07,SKU-012,110.52,42,50.6,0
2025-12-08,SKU-012,107.95,44,50.6,0
2025-12-09,SKU-012,109.15,31,50.6,0
2025-12-10,SKU-012,111.35,49,50.6,0
2025-12-11,SKU-012,110.99,43,50.6,0
2025-12-12,SKU-012,110.49,45,50.6,0
2025-12-13,SKU-012,111.61,54,50.6,0
2025-12-14,SKU-012,115.17,53,50.6,0
2025-12-15,SKU-012,111.08,56,50.6,0
2025-12-16,SKU-012,115.38,34,50.6,0
2025-12-17,SKU-012,112.37,36,50.6,0
2025-12-18,SKU-012,108.2,64,50.6,0
2025-12-19,SKU-012,102.59,59,50.6,1
2025-12-20,SKU-012,117.13,53,50.6,0
2025-12-21,SKU-012,114.69,37,50.6,0
2025-12-22,SKU-012,92.25,88,50.6,1
2025-12-23,SKU-012,116.13,38,50.6,0
2025-12-24,SKU-012,116.6,29,50.6,0
2025-12-25,SKU-012,107.6,49,50.6,0
2025-12-26,SKU-012,107.68,49,50.6,0
2025-12-27,SKU-012,97.7,113,50.6,1
2025-07-01,SKU-013,78.83,20,58.12,0
2025-07-02,SKU-013,68.59,51,58.12,1
2025-07-03,SKU-013,86.55,18,58.12,0
2025-07-04,SKU-013,78.43,19,58.12,0
2025-07-05,SKU-013,78.58,25,58.12,0
2025-07-06,SKU-013,83.65,25,58.12,0
2025-07-07,SKU-013,75.57,26,58.12,0
2025-07-08,SKU-013,78.29,27,58.12,0
2025-07-09,SKU-013,83.03,20,58.12,0
2025-07-10,SKU-013,82.73,24,58.12,0
2025-07-11,SKU-013,76.87,20,58.12,0
2025-07-12,SKU-013,64.75,60,58.12,1
2025-07-13,SKU-013,67.64,65,58.12,1
2025-07-14,SKU-013,79.34,22,58.12,0
2025-07-15,SKU-013,80.04,20,58.12,0
2025-07-16,SKU-013,81.17,22,58.12,0
2025-07-17,SKU-013,67.0,34,58.12,1
2025-07-18,SKU-013,83.3,21,58.12,0
2025-07-19,SKU-013,72.44,48,58.12,1
2025-07-20,SKU-013,77.78,30,58.12,0
2025-07-21,SKU-013,83.65,32,58.12,0
2025-07-22,SKU-013,79.0,22,58.12,0
2025-07-23,SKU-013,79.89,28,58.12,0
2025-07-24,SKU-013,76.82,31,58.12,0
2025-07-25,SKU-013,80.84,21,58.12,0
2025-07-26,SKU-013,82.0,28,58.12,0
2025-07-27,SKU-013,77.21,33,58.12,0
2025-07-28,SKU-013,78.21,20,58.12,0
2025-07-29,SKU-013,79.53,30,58.12,0
2025-07-30,SKU-013,84.9,21,58.12,0
2025-07-31,SKU-013,80.11,27,58.12,0
2025-08-01,SKU-013,81.16,17,58.12,0
2025-08-02,SKU-013,85.61,28,58.12,0
2025-08-03,SKU-013,81.22,25,58.12,0
2025-08-04,SKU-013,79.09,27,58.12,0
2025-08-05,SKU-013,82.22,23,58.12,0
2025-08-06,SKU-013,79.42,32,58.12,0
2025-08-07,SKU-013,61.02,39,58.12,1
2025-08-08,SKU-013,75.38,46,58.12,1
2025-08-09,SKU-013,77.95,27,58.12,0
2025-08-10,SKU-013,74.04,26,58.12,0
2025-08-11,SKU-013,78.59,27,58.12,0
2025-08-12,SKU-013,81.17,21,58.12,0
2025-08-13,SKU-013,78.51,30,58.12,0
2025-08-14,SKU-013,70.39,54,58.12,1
2025-08-15,SKU-013,75.87,25,58.12,0
2025-08-16,SKU-013,78.95,28,58.12,0
2025-08-17,SKU-013,77.22,31,58.12,0
2025-08-18,SKU-013,81.47,25,58.12,0
2025-08-19,SKU-013,82.14,26,58.12,0
2025-08-20,SKU-013,81.96,19,58.12,0
2025-08-21,SKU-013,81.69,23,58.12,0
2025-08-22,SKU-013,81.71,26,58.12,0
2025-08-23,SKU-013,73.88,53,58.12,1
2025-08-24,SKU-013,77.13,28,58.12,0
2025-08-25,SKU-013,84.32,23,58.12,0
2025-08-26,SKU-013,71.4,30,58.12,1
2025-08-27,SKU-013,84.85,21,58.12,0
2025-08-28,SKU-013,81.45,21,58.12,0
2025-08-29,SKU-013,83.67,28,58.12,0
2025-08-30,SKU-013,79.96,31,58.12,0
2025-08-31,SKU-013,81.71,17,58.12,0
2025-09-01,SKU-013,77.94,19,58.12,0
2025-09-02,SKU-013,78.5,32,58.12,0
2025-09-03,SKU-013,81.14,30,58.12,0
2025-09-04,SKU-013,69.75,56,58.12,1
2025-09-05,SKU-013,77.42,28,58.12,0
2025-09-06,SKU-013,81.02,26,58.12,0
2025-09-07,SKU-013,80.91,28,58.12,0
2025-09-08,SKU-013,78.93,24,58.12,0
2025-09-09,SKU-013,80.87,20,58.12,0
2025-09-10,SKU-013,74.79,33,58.12,0
2025-09-11,SKU-013,81.83,18,58.12,0
2025-09-12,SKU-013,75.62,28,58.12,0
2025-09-13,SKU-013,76.33,31,58.12,0
2025-09-14,SKU-013,63.01,49,58.12,1
2025-09-15,SKU-013,80.29,32,58.12,0
2025-09-16,SKU-013,75.18,31,58.12,1
2025-09-17,SKU-013,65.82,45,58.12,1
2025-09-18,SKU-013,82.13,25,58.12,0
2025-09-19,SKU-013,80.77,22,58.12,0
2025-09-20,SKU-013,80.74,27,58.12,0
2025-09-21,SKU-013,71.28,57,58.12,1
2025-09-22,SKU-013,75.77,26,58.12,0
2025-09-23,SKU-013,82.08,27,58.12,0
2025-09-24,SKU-013,75.61,26,58.12,0
2025-09-25,SKU-013,79.09,30,58.12,0
2025-09-26,SKU-013,83.96,34,58.12,0
2025-09-27,SKU-013,81.87,28,58.12,0
2025-09-28,SKU-013,76.37,32,58.12,0
2025-09-29,SKU-013,79.44,19,58.12,0
2025-09-30,SKU-013,73.1,47,58.12,1
2025-10-01,SKU-013,69.23,27,58.12,1
2025-10-02,SKU-013,79.48,21,58.12,0
2025-10-03,SKU-013,76.29,33,58.12,0
2025-10-04,SKU-013,61.86,45,58.12,1
2025-10-05,SKU-013,79.81,23,58.12,0
2025-10-06,SKU-013,82.6,17,58.12,0
2025-10-07,SKU-013,79.74,23,58.12,0
2025-10-08,SKU-013,80.29,22,58.12,0
2025-10-09,SKU-013,78.75,31,58.12,0
2025-10-10,SKU-013,74.31,35,58.12,1
2025-10-11,SKU-013,78.86,23,58.12,0
2025-10-12,SKU-013,77.03,23,58.12,0
2025-10-13,SKU-013,64.33,43,58.12,1
2025-10-14,SKU-013,76.03,44,58.12,1
2025-10-15,SKU-013,77.44,24,58.12,0
2025-10-16,SKU-013,85.57,23,58.12,0
2025-10-17,SKU-013,64.52,38,58.12,1
2025-10-18,SKU-013,79.61,20,58.12,0
2025-10-19,SKU-013,77.4,18,58.12,0
2025-10-20,SKU-013,80.31,23,58.12,0
2025-10-21,SKU-013,81.14,25,58.12,0
2025-10-22,SKU-013,64.31,41,58.12,1
2025-10-23,SKU-013,82.08,18,58.12,0
2025-10-24,SKU-013,77.6,30,58.12,0
2025-10-25,SKU-013,80.75,25,58.12,0
2025-10-26,SKU-013,83.08,27,58.12,0
2025-10-27,SKU-013,82.59,31,58.12,0
2025-10-28,SKU-013,80.61,32,58.12,0
2025-10-29,SKU-013,79.46,22,58.12,0
2025-10-30,SKU-013,80.74,23,58.12,0
2025-10-31,SKU-013,77.25,37,58.12,0
2025-11-01,SKU-013,81.79,26,58.12,0
2025-11-02,SKU-013,61.02,67,58.12,1
2025-11-03,SKU-013,80.97,27,58.12,0
2025-11-04,SKU-013,81.7,26,58.12,0
2025-11-05,SKU-013,81.51,20,58.12,0
2025-11-06,SKU-013,82.92,18,58.12,0
2025-11-07,SKU-013,84.15,19,58.12,0
2025-11-08,SKU-013,82.79,29,58.12,0
2025-11-09,SKU-013,79.04,29,58.12,0
2025-11-10,SKU-013,80.37,29,58.12,0
2025-11-11,SKU-013,81.1,23,58.12,0
2025-11-12,SKU-013,81.12,21,58.12,0
2025-11-13,SKU-013,81.7,25,58.12,0
2025-11-14,SKU-013,79.21,25,58.12,0
2025-11-15,SKU-013,76.26,25,58.12,0
2025-11-16,SKU-013,83.36,20,58.12,0
2025-11-17,SKU-013,84.33,36,58.12,0
2025-11-18,SKU-013,77.91,23,58.12,0
2025-11-19,SKU-013,77.8,26,58.12,0
2025-11-20,SKU-013,80.52,19,58.12,0
2025-11-21,SKU-013,79.81,20,58.12,0
2025-11-22,SKU-013,79.98,28,58.12,0
2025-11-23,SKU-013,63.13,76,58.12,1
2025-11-24,SKU-013,72.72,37,58.12,1
2025-11-25,SKU-013,81.54,18,58.12,0
2025-11-26,SKU-013,77.78,25,58.12,0
2025-11-27,SKU-013,77.98,25,58.12,0
2025-11-28,SKU-013,81.36,28,58.12,0
2025-11-29,SKU-013,74.09,29,58.12,0
2025-11-30,SKU-013,80.65,26,58.12,0
2025-12-01,SKU-013,78.5,27,58.12,0
2025-12-02,SKU-013,78.28,30,58.12,0
2025-12-03,SKU-013,78.78,20,58.12,0
2025-12-04,SKU-013,82.1,32,58.12,0
2025-12-05,SKU-013,77.39,22,58.12,0
2025-12-06,SKU-013,82.34,17,58.12,0
2025-12-07,SKU-013,79.72,36,58.12,0
2025-12-08,SKU-013,83.87,20,58.12,0
2025-12-09,SKU-013,77.59,18,58.12,0
2025-12-10,SKU-013,74.86,34,58.12,1
2025-12-11,SKU-013,81.12,18,58.12,0
2025-12-12,SKU-013,80.78,25,58.12,0
2025-12-13,SKU-013,79.31,29,58.12,0
2025-12-14,SKU-013,81.35,28,58.12,0
2025-12-15,SKU-013,79.25,23,58.12,0
2025-12-16,SKU-013,84.36,24,58.12,0
2025-12-17,SKU-013,81.82,31,58.12,0
2025-12-18,SKU-013,78.45,37,58.12,0
2025-12-19,SKU-013,80.01,22,58.12,0
2025-12-20,SKU-013,79.48,31,58.12,0
2025-12-21,SKU-013,81.05,29,58.12,0
2025-12-22,SKU-013,80.35,22,58.12,0
2025-12-23,SKU-013,77.91,30,58.12,0
2025-12-24,SKU-013,65.82,55,58.12,1
2025-12-25,SKU-013,64.84,72,58.12,1
2025-12-26,SKU-013,82.43,23,58.12,0
2025-12-27,SKU-013,81.7,30,58.12,0
2025-07-01,SKU-014,102.36,61,68.37,0
2025-07-02,SKU-014,101.21,56,68.37,0
2025-07-03,SKU-014,103.12,73,68.37,0
2025-07-04,SKU-014,105.25,59,68.37,0
2025-07-05,SKU-014,99.82,89,68.37,0
2025-07-06,SKU-014,102.11,88,68.37,0
2025-07-07,SKU-014,96.63,63,68.37,0
2025-07-08,SKU-014,99.12,50,68.37,0
2025-07-09,SKU-014,97.5,78,68.37,0
2025-07-10,SKU-014,103.43,78,68.37,0
2025-07-11,SKU-014,104.73,83,68.37,0
2025-07-12,SKU-014,104.45,60,68.37,0
2025-07-13,SKU-014,106.29,90,68.37,0
2025-07-14,SKU-014,87.53,128,68.37,1
2025-07-15,SKU-014,89.3,145,68.37,1
2025-07-16,SKU-014,78.72,167,68.37,1
2025-07-17,SKU-014,101.01,80,68.37,0
2025-07-18,SKU-014,101.51,70,68.37,0
2025-07-19,SKU-014,100.43,99,68.37,0
2025-07-20,SKU-014,102.25,80,68.37,0
2025-07-21,SKU-014,99.94,59,68.37,0
2025-07-22,SKU-014,99.45,89,68.37,0
2025-07-23,SKU-014,104.42,68,68.37,0
2025-07-24,SKU-014,99.35,109,68.37,0
2025-07-25,SKU-014,101.84,73,68.37,0
2025-07-26,SKU-014,100.43,111,68.37,0
2025-07-27,SKU-014,103.03,71,68.37,0
2025-07-28,SKU-014,99.44,100,68.37,0
2025-07-29,SKU-014,97.47,88,68.37,0
2025-07-30,SKU-014,103.93,67,68.37,0
2025-07-31,SKU-014,95.92,114,68.37,0
2025-08-01,SKU-014,100.87,63,68.37,0
2025-08-02,SKU-014,105.55,62,68.37,0
2025-08-03,SKU-014,98.24,89,68.37,0
2025-08-04,SKU-014,105.11,76,68.37,0
2025-08-05,SKU-014,99.54,80,68.37,0
2025-08-06,SKU-014,101.74,83,68.37,0
2025-08-07,SKU-014,101.47,104,68.37,0
2025-08-08,SKU-014,97.88,95,68.37,0
2025-08-09,SKU-014,74.26,237,68.37,1
2025-08-10,SKU-014,78.94,157,68.37,1
2025-08-11,SKU-014,100.67,65,68.37,0
2025-08-12,SKU-014,101.24,64,68.37,0
2025-08-13,SKU-014,85.44,129,68.37,1
2025-08-14,SKU-014,93.94,88,68.37,0
2025-08-15,SKU-014,98.87,92,68.37,0
2025-08-16,SKU-014,102.87,62,68.37,0
2025-08-17,SKU-014,97.86,120,68.37,0
2025-08-18,SKU-014,88.7,136,68.37,1
2025-08-19,SKU-014,100.12,90,68.37,0
2025-08-20,SKU-014,100.56,68,68.37,0
2025-08-21,SKU-014,101.1,65,68.37,0
2025-08-22,SKU-014,87.49,132,68.37,1
2025-08-23,SKU-014,100.21,77,68.37,0
2025-08-24,SKU-014,106.64,79,68.37,0
2025-08-25,SKU-014,82.29,154,68.37,1
2025-08-26,SKU-014,103.65,74,68.37,0
2025-08-27,SKU-014,98.68,96,68.37,0
2025-08-28,SKU-014,99.12,85,68.37,0
2025-08-29,SKU-014,94.74,63,68.37,0
2025-08-30,SKU-014,78.8,155,68.37,1
2025-08-31,SKU-014,101.28,96,68.37,0
2025-09-01,SKU-014,101.68,77,68.37,0
2025-09-02,SKU-014,98.92,82,68.37,0
2025-09-03,SKU-014,99.18,76,68.37,0
2025-09-04,SKU-014,100.57,79,68.37,0
2025-09-05,SKU-014,80.6,130,68.37,1
2025-09-06,SKU-014,103.16,56,68.37,0
2025-09-07,SKU-014,99.34,104,68.37,0
2025-09-08,SKU-014,95.84,78,68.37,0
2025-09-09,SKU-014,99.05,86,68.37,0
2025-09-10,SKU-014,101.46,91,68.37,0
2025-09-11,SKU-014,104.4,65,68.37,0
2025-09-12,SKU-014,99.28,67,68.37,0
2025-09-13,SKU-014,97.01,86,68.37,0
2025-09-14,SKU-014,97.32,112,68.37,0
2025-09-15,SKU-014,100.56,64,68.37,0
2025-09-16,SKU-014,97.27,88,68.37,0
2025-09-17,SKU-014,103.55,85,68.37,0
2025-09-18,SKU-014,99.81,80,68.37,0
2025-09-19,SKU-014,97.75,73,68.37,0
2025-09-20,SKU-014,98.88,95,68.37,0
2025-09-21,SKU-014,98.82,97,68.37,0
2025-09-22,SKU-014,104.68,78,68.37,0
2025-09-23,SKU-014,102.4,62,68.37,0
2025-09-24,SKU-014,98.86,90,68.37,0
2025-09-25,SKU-014,80.7,155,68.37,1
2025-09-26,SKU-014,101.8,81,68.37,0
2025-09-27,SKU-014,100.2,60,68.37,0
2025-09-28,SKU-014,101.58,110,68.37,0
2025-09-29,SKU-014,101.27,74,68.37,0
2025-09-30,SKU-014,84.52,118,68.37,1
2025-10-01,SKU-014,103.49,74,68.37,0
2025-10-02,SKU-014,103.44,49,68.37,0
2025-10-03,SKU-014,95.34,86,68.37,0
2025-10-04,SKU-014,96.61,82,68.37,0
2025-10-05,SKU-014,102.92,76,68.37,0
2025-10-06,SKU-014,93.85,157,68.37,1
2025-10-07,SKU-014,100.27,70,68.37,0
2025-10-08,SKU-014,100.33,64,68.37,0
2025-10-09,SKU-014,98.87,96,68.37,0
2025-10-10,SKU-014,100.98,78,68.37,0
2025-10-11,SKU-014,105.39,87,68.37,0
2025-10-12,SKU-014,93.8,84,68.37,0
2025-10-13,SKU-014,102.19,73,68.37,0
2025-10-14,SKU-014,79.34,130,68.37,1
2025-10-15,SKU-014,100.0,69,68.37,0
2025-10-16,SKU-014,94.36,83,68.37,0
2025-10-17,SKU-014,103.66,76,68.37,0
2025-10-18,SKU-014,99.44,84,68.37,0
2025-10-19,SKU-014,101.83,81,68.37,0
2025-10-20,SKU-014,102.88,57,68.37,0
2025-10-21,SKU-014,99.43,83,68.37,0
2025-10-22,SKU-014,89.39,134,68.37,1
2025-10-23,SKU-014,103.0,102,68.37,0
2025-10-24,SKU-014,102.27,92,68.37,0
2025-10-25,SKU-014,99.09,74,68.37,0
2025-10-26,SKU-014,99.57,79,68.37,0
2025-10-27,SKU-014,102.04,76,68.37,0
2025-10-28,SKU-014,102.54,73,68.37,0
2025-10-29,SKU-014,78.69,165,68.37,1
2025-10-30,SKU-014,99.19,57,68.37,0
2025-10-31,SKU-014,102.84,86,68.37,0
2025-11-01,SKU-014,99.07,97,68.37,0
2025-11-02,SKU-014,103.49,81,68.37,0
2025-11-03,SKU-014,96.47,83,68.37,0
2025-11-04,SKU-014,101.71,77,68.37,0
2025-11-05,SKU-014,99.98,82,68.37,0
2025-11-06,SKU-014,98.74,71,68.37,0
2025-11-07,SKU-014,100.99,97,68.37,0
2025-11-08,SKU-014,102.09,71,68.37,0
2025-11-09,SKU-014,95.98,92,68.37,0
2025-11-10,SKU-014,101.8,79,68.37,0
2025-11-11,SKU-014,102.94,77,68.37,0
2025-11-12,SKU-014,99.77,91,68.37,0
2025-11-13,SKU-014,97.1,63,68.37,0
2025-11-14,SKU-014,106.16,92,68.37,0
2025-11-15,SKU-014,103.53,72,68.37,0
2025-11-16,SKU-014,97.75,87,68.37,0
2025-11-17,SKU-014,100.98,90,68.37,0
2025-11-18,SKU-014,99.92,72,68.37,0
2025-11-19,SKU-014,102.23,60,68.37,0
2025-11-20,SKU-014,98.78,62,68.37,0
2025-11-21,SKU-014,101.75,60,68.37,0
2025-11-22,SKU-014,91.44,125,68.37,1
2025-11-23,SKU-014,92.15,125,68.37,1
2025-11-24,SKU-014,100.9,64,68.37,0
2025-11-25,SKU-014,105.44,73,68.37,0
2025-11-26,SKU-014,84.56,111,68.37,1
2025-11-27,SKU-014,101.86,85,68.37,0
2025-11-28,SKU-014,98.37,94,68.37,0
2025-11-29,SKU-014,104.5,96,68.37,0
2025-11-30,SKU-014,79.48,161,68.37,1
2025-12-01,SKU-014,104.47,53,68.37,0
2025-12-02,SKU-014,98.62,63,68.37,0
2025-12-03,SKU-014,94.94,115,68.37,0
2025-12-04,SKU-014,102.05,73,68.37,0
2025-12-05,SKU-014,98.95,73,68.37,0
2025-12-06,SKU-014,105.74,92,68.37,0
2025-12-07,SKU-014,100.44,106,68.37,0
2025-12-08,SKU-014,101.59,96,68.37,0
2025-12-09,SKU-014,94.24,103,68.37,0
2025-12-10,SKU-014,104.27,76,68.37,0
2025-12-11,SKU-014,105.49,75,68.37,0
2025-12-12,SKU-014,102.89,52,68.37,0
2025-12-13,SKU-014,96.7,85,68.37,0
2025-12-14,SKU-014,101.31,100,68.37,0
2025-12-15,SKU-014,82.11,140,68.37,1
2025-12-16,SKU-014,96.97,69,68.37,0
2025-12-17,SKU-014,106.23,82,68.37,0
2025-12-18,SKU-014,96.9,58,68.37,0
2025-12-19,SKU-014,96.66,143,68.37,1
2025-12-20,SKU-014,99.16,86,68.37,0
2025-12-21,SKU-014,96.01,81,68.37,0
2025-12-22,SKU-014,79.03,144,68.37,1
2025-12-23,SKU-014,103.13,65,68.37,0
2025-12-24,SKU-014,95.78,96,68.37,0
2025-12-25,SKU-014,83.49,132,68.37,1
2025-12-26,SKU-014,104.9,67,68.37,0
2025-12-27,SKU-014,96.77,87,68.37,0
2025-07-01,SKU-015,55.46,19,40.18,0
2025-07-02,SKU-015,59.08,16,40.18,0
2025-07-03,SKU-015,57.01,15,40.18,0
2025-07-04,SKU-015,57.47,18,40.18,0
2025-07-05,SKU-015,56.98,22,40.18,0
2025-07-06,SKU-015,58.06,19,40.18,0
2025-07-07,SKU-015,59.64,17,40.18,0
2025-07-08,SKU-015,58.36,19,40.18,0
2025-07-09,SKU-015,57.92,18,40.18,0
2025-07-10,SKU-015,45.71,39,40.18,1
2025-07-11,SKU-015,60.28,18,40.18,0
2025-07-12,SKU-015,58.76,22,40.18,0
2025-07-13,SKU-015,60.88,15,40.18,0
2025-07-14,SKU-015,60.5,21,40.18,0
2025-07-15,SKU-015,56.2,17,40.18,0
2025-07-16,SKU-015,58.05,19,40.18,0
2025-07-17,SKU-015,60.72,14,40.18,0
2025-07-18,SKU-015,49.66,25,40.18,1
2025-07-19,SKU-015,58.61,19,40.18,0
2025-07-20,SKU-015,56.35,17,40.18,0
2025-07-21,SKU-015,57.07,15,40.18,0
2025-07-22,SKU-015,58.06,17,40.18,0
2025-07-23,SKU-015,57.11,13,40.18,0
2025-07-24,SKU-015,58.2,18,40.18,0
2025-07-25,SKU-015,56.99,20,40.18,0
2025-07-26,SKU-015,57.07,22,40.18,0
2025-07-27,SKU-015,57.6,25,40.18,0
2025-07-28,SKU-015,61.13,13,40.18,0
2025-07-29,SKU-015,59.37,16,40.18,0
2025-07-30,SKU-015,57.86,16,40.18,0
2025-07-31,SKU-015,57.88,13,40.18,0
2025-08-01,SKU-015,56.1,17,40.18,0
2025-08-02,SKU-015,57.92,18,40.18,0
2025-08-03,SKU-015,58.22,17,40.18,0
2025-08-04,SKU-015,60.86,14,40.18,0
2025-08-05,SKU-015,58.83,20,40.18,0
2025-08-06,SKU-015,60.79,12,40.18,0
2025-08-07,SKU-015,56.67,15,40.18,0
2025-08-08,SKU-015,56.18,19,40.18,0
2025-08-09,SKU-015,56.55,15,40.18,0
2025-08-10,SKU-015,56.6,19,40.18,0
2025-08-11,SKU-015,54.96,16,40.18,0
2025-08-12,SKU-015,58.92,24,40.18,0
2025-08-13,SKU-015,55.98,18,40.18,0
2025-08-14,SKU-015,54.38,21,40.18,0
2025-08-15,SKU-015,57.58,24,40.18,0
2025-08-16,SKU-015,57.86,16,40.18,0
2025-08-17,SKU-015,56.22,21,40.18,0
2025-08-18,SKU-015,43.93,42,40.18,1
2025-08-19,SKU-015,53.89,17,40.18,0
2025-08-20,SKU-015,58.5,21,40.18,0
2025-08-21,SKU-015,57.64,19,40.18,0
2025-08-22,SKU-015,47.36,38,40.18,1
2025-08-23,SKU-015,58.8,23,40.18,0
2025-08-24,SKU-015,57.21,14,40.18,0
2025-08-25,SKU-015,59.18,19,40.18,0
2025-08-26,SKU-015,54.03,29,40.18,1
2025-08-27,SKU-015,55.44,15,40.18,0
2025-08-28,SKU-015,61.33,18,40.18,0
2025-08-29,SKU-015,47.32,35,40.18,1
2025-08-30,SKU-015,60.11,16,40.18,0
2025-08-31,SKU-015,59.98,16,40.18,0
2025-09-01,SKU-015,59.5,14,40.18,0
2025-09-02,SKU-015,59.42,18,40.18,0
2025-09-03,SKU-015,59.63,12,40.18,0
2025-09-04,SKU-015,59.62,17,40.18,0
2025-09-05,SKU-015,57.73,19,40.18,0
2025-09-06,SKU-015,58.79,20,40.18,0
2025-09-07,SKU-015,59.01,17,40.18,0
2025-09-08,SKU-015,59.05,17,40.18,0
2025-09-09,SKU-015,57.58,20,40.18,0
2025-09-10,SKU-015,52.79,26,40.18,1
2025-09-11,SKU-015,55.4,21,40.18,0
2025-09-12,SKU-015,57.5,19,40.18,0
2025-09-13,SKU-015,57.47,21,40.18,0
2025-09-14,SKU-015,60.0,17,40.18,0
2025-09-15,SKU-015,47.87,32,40.18,1
2025-09-16,SKU-015,58.81,21,40.18,0
2025-09-17,SKU-015,55.81,14,40.18,0
2025-09-18,SKU-015,57.53,14,40.18,0
2025-09-19,SKU-015,48.31,26,40.18,1
2025-09-20,SKU-015,56.34,17,40.18,0
2025-09-21,SKU-015,57.04,25,40.18,0
2025-09-22,SKU-015,55.96,23,40.18,0
2025-09-23,SKU-015,57.92,15,40.18,0
2025-09-24,SKU-015,57.91,22,40.18,0
2025-09-25,SKU-015,55.19,25,40.18,0
2025-09-26,SKU-015,58.62,20,40.18,0
2025-09-27,SKU-015,56.29,22,40.18,0
2025-09-28,SKU-015,54.1,26,40.18,0
2025-09-29,SKU-015,58.49,17,40.18,0
2025-09-30,SKU-015,46.45,28,40.18,1
2025-10-01,SKU-015,51.51,28,40.18,1
2025-10-02,SKU-015,59.73,18,40.18,0
2025-10-03,SKU-015,45.75,32,40.18,1
2025-10-04,SKU-015,55.97,25,40.18,0
2025-10-05,SKU-015,60.75,17,40.18,0
2025-10-06,SKU-015,58.88,18,40.18,0
2025-10-07,SKU-015,56.67,16,40.18,0
2025-10-08,SKU-015,57.99,23,40.18,0
2025-10-09,SKU-015,57.73,16,40.18,0
2025-10-10,SKU-015,56.67,21,40.18,0
2025-10-11,SKU-015,54.65,23,40.18,0
2025-10-12,SKU-015,56.61,22,40.18,0
2025-10-13,SKU-015,60.51,14,40.18,0
2025-10-14,SKU-015,56.37,22,40.18,0
2025-10-15,SKU-015,56.52,16,40.18,0
2025-10-16,SKU-015,57.92,14,40.18,0
2025-10-17,SKU-015,61.46,17,40.18,0
2025-10-18,SKU-015,45.86,41,40.18,1
2025-10-19,SKU-015,57.71,22,40.18,0
2025-10-20,SKU-015,58.24,15,40.18,0
2025-10-21,SKU-015,56.88,26,40.18,0
2025-10-22,SKU-015,54.09,24,40.18,1
2025-10-23,SKU-015,55.08,27,40.18,0
2025-10-24,SKU-015,42.19,40,40.18,1
2025-10-25,SKU-015,57.62,22,40.18,0
2025-10-26,SKU-015,59.12,23,40.18,0
2025-10-27,SKU-015,57.59,17,40.18,0
2025-10-28,SKU-015,56.03,23,40.18,0
2025-10-29,SKU-015,57.64,22,40.18,0
2025-10-30,SKU-015,56.46,17,40.18,0
2025-10-31,SKU-015,58.45,17,40.18,0
2025-11-01,SKU-015,46.75,47,40.18,1
2025-11-02,SKU-015,52.49,38,40.18,1
2025-11-03,SKU-015,55.59,19,40.18,0
2025-11-04,SKU-015,56.33,16,40.18,0
